time,X_value,Y_value,Z_value
23.6669,-28.44000,-14.46000,-48.90000
23.7058,-29.22000,-13.32000,-48.54000
23.7450,-27.96000,-15.36000,-47.76000
23.7851,-27.90000,-15.18000,-47.52000
23.8248,-28.62000,-14.64000,-47.04000
23.8652,-28.44000,-15.30000,-47.40000
23.9072,-28.98000,-15.18000,-46.38000
23.9450,-29.94000,-15.18000,-46.80000
23.9862,-28.26000,-15.72000,-46.80000
24.0249,-27.24000,-15.84000,-48.12000
24.0652,-24.66000,-12.60000,-51.54000
24.1055,-19.62000,-9.00000,-54.00000
24.1454,-11.88000,-7.32000,-56.46000
24.1850,-9.66000,-8.52000,-55.68000
24.2248,-10.38000,-9.12000,-56.64000
24.2662,-12.06000,-10.74000,-55.20000
24.3060,-14.94000,-11.70000,-54.48000
24.3457,-14.64000,-11.82000,-55.20000
24.3855,-13.50000,-11.46000,-54.42000
24.4262,-14.94000,-13.26000,-53.88000
